num_clicks,num_sessions,avg_session_duration,avg_bags,flight_conversion_rate,hotel_conversion_rate,hotel_discount_usage,flight_discount_usage,last_session_date,days_since_last_session,age,gender,married,has_children,home_country,num_trips,num_flights,money_spent_hotel,time_after_booking,avg_km_flown,avg_nights_per_trip,booking_style,group_k_means,group_dbscan,assigned_perk,engagement_level,travel_type
149,8,138.0,0.5,0.25,0.375,0.125,0.0,19523,761.0,22.0,1,0,1,0,3,4,1724.0,5.5,529.6372258572934,2.6666666666666665,1,6,6,Early booking discount,Low,Full Package
146,8,134.625,0.5,0.25,0.25,0.125,0.0,19538,746.0,41.0,1,0,0,1,3,4,3934.0,8.5,2147.3153596213815,6.0,1,1,6,Free cancellation,Low,Full Package
109,8,101.625,1.3333333333333333,0.375,0.25,0.125,0.25,19549,736.0,51.0,1,1,0,0,3,6,605.2,8.0,2475.474727263713,1.5,1,6,6,Early booking discount,Low,Full Package
163,8,152.25,1.0,0.125,0.125,0.0,0.25,19555,729.0,45.0,1,0,1,0,1,2,1716.0,3.0,548.6962628434256,6.0,1,6,6,Early booking discount,Low,Full Package
145,8,135.5,0.8,0.625,0.5,0.25,0.125,19546,738.0,31.0,1,0,0,0,5,8,926.1,6.6,1934.5580785055631,1.5,1,3,0,Flight discount,Low,Full Package
167,8,155.5,0.0,0.0,0.25,0.0,0.125,19531,754.0,77.0,1,1,0,0,2,0,2550.0,0.0,0.0,7.0,0,2,1,Hotel discount,Low,Hotel Only
128,8,119.5,0.0,0.125,0.25,0.25,0.0,19530,754.0,54.0,1,1,1,0,2,2,1036.9,8.0,192.48503296082254,2.5,1,0,6,Free hotel meal,Low,Full Package
77,8,71.875,0.0,0.0,0.0,0.5,0.125,19520,765.0,68.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1,0,3,Free hotel meal,Low,None
151,8,139.625,0.0,0.5,0.5,0.125,0.25,19555,730.0,43.0,1,0,0,0,4,8,3134.6,9.5,1884.5859394759293,3.75,1,3,0,Flight discount,Low,Full Package
73,8,68.25,0.0,0.125,0.0,0.0,0.0,19484,801.0,56.0,0,1,1,1,1,2,0.0,10.0,1169.267687191219,0.0,1,0,3,Free hotel meal,Low,Flight Only
340,8,1028.375,0.3333333333333333,0.375,0.375,0.125,0.375,19550,735.0,28.0,1,0,0,1,1,2,366.0,8.0,2996.24663839748,1.0,1,8,5,Exclusive travel deal email,Low,Full Package
75,8,70.25,1.0,0.25,0.25,0.375,0.25,19554,731.0,65.0,1,1,1,0,3,4,415.5,9.0,2073.4099685908477,3.0,1,0,6,Free hotel meal,Low,Full Package
178,8,164.75,0.0,0.625,0.625,0.125,0.0,19551,734.0,42.0,1,0,0,0,5,10,3802.0,7.2,1554.6973386286425,2.8,1,3,0,Flight discount,Low,Full Package
109,8,100.0,1.0,0.25,0.375,0.0,0.25,19528,756.0,43.0,1,0,0,0,3,3,4396.0,7.5,646.5679428405874,7.333333333333333,1,6,6,Early booking discount,Low,Full Package
99,8,92.25,0.0,0.25,0.25,0.125,0.125,19527,758.0,49.0,1,1,1,0,2,4,1172.0,5.5,2118.417324441693,3.0,1,0,6,Free hotel meal,Low,Full Package
159,8,149.5,0.0,0.0,0.0,0.0,0.125,19500,785.0,66.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,Free hotel meal,Low,None
109,9,90.88888888888889,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,19544,741.0,48.0,1,1,1,0,2,2,298.0,8.0,3766.24716197581,2.0,1,0,7,Free hotel meal,Low,Full Package
125,8,116.375,0.0,0.125,0.125,0.25,0.25,19548,736.0,26.0,0,0,0,0,1,2,258.0,7.0,3311.9095035414916,2.0,1,4,2,Loyalty points multiplier,Low,Full Package
181,8,166.25,0.0,0.125,0.375,0.125,0.125,19556,729.0,44.0,1,1,0,0,3,2,4445.0,11.0,153.0161236663665,10.666666666666666,1,2,1,Hotel discount,Low,Full Package
121,8,112.875,0.6666666666666666,0.375,0.375,0.25,0.625,19534,751.0,48.0,1,1,1,0,4,6,1366.0,6.666666666666667,3194.4305769460684,2.0,1,6,6,Early booking discount,Low,Full Package
260,8,1006.875,1.0,0.375,0.25,0.125,0.375,19530,755.0,44.0,1,1,0,0,1,2,140.0,6.0,2687.2131320186463,1.0,1,8,5,Exclusive travel deal email,Low,Full Package
147,8,137.0,1.0,0.125,0.25,0.125,0.125,19556,728.0,42.0,1,1,0,0,2,2,2994.0,6.0,2405.7844950820977,3.5,1,6,6,Early booking discount,Low,Full Package
83,8,77.25,0.0,0.0,0.0,0.0,0.125,19540,745.0,46.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,Free hotel meal,Low,None
101,8,93.75,1.0,0.375,0.375,0.375,0.0,19531,754.0,33.0,1,0,1,0,3,6,849.2,9.666666666666666,1380.6061289177323,1.6666666666666667,1,6,6,Early booking discount,Low,Full Package
116,8,109.0,0.0,0.0,0.0,0.25,0.125,19516,769.0,59.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,1,0,3,Free hotel meal,Low,None
117,8,108.875,1.0,0.125,0.125,0.125,0.0,19541,743.0,36.0,1,1,0,0,1,2,456.0,6.0,1806.5815075046496,8.0,1,0,6,Free hotel meal,Low,Full Package
165,9,135.11111111111111,1.3333333333333333,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.0,19550,735.0,49.0,1,0,0,0,5,6,2186.5,7.666666666666667,3194.951756013024,4.25,1,3,7,Flight discount,High,Full Package
90,8,83.5,0.0,0.0,0.125,0.125,0.125,19505,779.0,18.0,1,0,0,0,1,0,445.0,0.0,0.0,5.0,0,2,1,Hotel discount,Low,Hotel Only
407,8,1093.125,0.0,0.625,0.625,0.125,0.25,19522,762.0,45.0,1,0,0,0,3,6,1454.0,4.0,1518.8063763479302,3.0,1,8,5,Exclusive travel deal email,Low,Full Package
96,8,89.75,0.3333333333333333,0.375,0.25,0.125,0.125,19539,746.0,39.0,1,1,0,0,3,6,477.0,108.0,8227.574323381676,1.5,0,7,8,Free checked bag,Low,Full Package
109,8,102.125,1.0,0.125,0.25,0.0,0.25,19544,741.0,37.0,1,0,1,0,2,2,3795.0,4.0,679.3240132307545,5.5,1,6,6,Early booking discount,Low,Full Package
66,8,60.625,0.0,0.0,0.0,0.25,0.125,19539,746.0,26.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
115,8,105.25,0.0,0.0,0.125,0.0,0.125,19558,727.0,20.0,0,0,0,0,1,0,5280.0,0.0,0.0,11.0,0,2,1,Hotel discount,Low,Hotel Only
116,8,108.125,0.75,0.5,0.5,0.25,0.0,19547,737.0,51.0,0,0,0,0,4,8,897.25,6.25,1889.1380106759896,1.75,1,3,2,Flight discount,Low,Full Package
130,9,107.88888888888889,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,19554,731.0,39.0,1,1,0,0,2,4,1190.0,9.5,2240.707886884119,4.0,1,0,7,Free hotel meal,Low,Full Package
196,8,958.897603625,2.0,0.25,0.125,0.25,0.125,19529,756.0,52.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,1,8,5,Exclusive travel deal email,Low,Full Package
63,8,59.75,0.0,0.0,0.0,0.0,0.125,19556,729.0,24.0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
70,8,65.875,0.0,0.0,0.0,0.125,0.0,19547,737.0,24.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
85,8,81.125,1.0,0.125,0.125,0.125,0.25,19528,756.0,38.0,1,0,0,0,1,2,639.0,9.0,410.4780897521724,3.0,1,4,3,Loyalty points multiplier,Low,Full Package
100,8,91.75,0.0,0.0,0.25,0.0,0.125,19530,755.0,25.0,1,1,1,0,2,0,1999.0,0.0,0.0,4.5,0,2,1,Hotel discount,Low,Hotel Only
107,8,100.375,0.0,0.125,0.25,0.125,0.0,19547,738.0,29.0,1,0,1,0,2,2,1391.0,9.0,2198.1326922178228,5.0,1,4,6,Loyalty points multiplier,Low,Full Package
349,8,1060.25,0.6666666666666666,0.375,0.5,0.25,0.25,19530,755.0,45.0,1,1,0,1,2,2,4671.6,8.0,1712.388790969241,7.0,1,8,5,Exclusive travel deal email,Low,Full Package
132,8,122.375,1.0,0.5,0.375,0.125,0.125,19554,730.0,53.0,1,1,0,0,4,8,3609.0,8.75,2457.7719448976736,4.333333333333333,1,3,0,Flight discount,Low,Full Package
127,8,118.5,1.0,0.25,0.25,0.0,0.125,19550,735.0,37.0,0,1,0,0,2,4,3465.0,6.5,3147.836801016405,3.5,1,6,2,Early booking discount,Low,Full Package
167,9,138.44444444444446,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,19524,760.0,47.0,1,0,1,0,3,6,1687.0,5.333333333333333,2240.4142836920682,2.0,1,6,7,Early booking discount,High,Full Package
75,8,70.75,0.0,0.0,0.125,0.125,0.25,19555,730.0,49.0,1,1,0,0,1,0,2268.0,0.0,0.0,9.0,0,2,1,Hotel discount,Low,Hotel Only
143,8,133.125,1.0,0.125,0.125,0.0,0.0,19556,728.0,59.0,0,1,0,0,1,2,232.0,9.0,498.6144917976857,2.0,1,0,2,Free hotel meal,Low,Full Package
112,8,104.125,1.0,0.125,0.0,0.125,0.125,19551,733.0,45.0,1,0,0,0,1,2,0.0,6.0,3861.0993713567814,0.0,1,4,6,Loyalty points multiplier,Low,Flight Only
59,8,55.0,0.0,0.0,0.125,0.125,0.0,19541,743.0,19.0,1,0,0,1,1,0,315.0,0.0,0.0,3.0,0,4,1,Loyalty points multiplier,Low,Hotel Only
424,8,1139.375,0.5,0.5,0.375,0.375,0.125,19525,760.0,45.0,1,0,0,0,2,4,722.0,8.0,441.1941137690041,2.0,1,8,5,Exclusive travel deal email,Low,Full Package
122,8,113.0,0.6666666666666666,0.375,0.5,0.25,0.125,19555,730.0,38.0,1,0,1,0,4,6,1296.0,7.333333333333333,1880.5704941958159,1.75,1,6,6,Early booking discount,Low,Full Package
91,8,84.125,1.0,0.25,0.25,0.125,0.25,19531,753.0,57.0,0,0,1,0,2,4,2624.2,6.0,1599.172253327699,2.5,1,6,2,Early booking discount,Low,Full Package
115,9,95.88888888888889,0.0,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,19543,742.0,19.0,1,0,0,1,1,0,1016.0,0.0,0.0,4.0,0,2,1,Hotel discount,Low,Hotel Only
107,8,98.375,0.0,0.0,0.0,0.125,0.125,19532,753.0,19.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
99,8,92.0,0.0,0.125,0.125,0.25,0.125,19541,743.0,41.0,0,1,1,1,1,2,980.0,6.0,3837.8347783880668,4.0,1,1,2,Free cancellation,Low,Full Package
148,8,138.25,1.0,0.25,0.25,0.125,0.375,19555,730.0,57.0,1,1,1,1,2,4,276.0,4.5,1578.1499057075869,1.5,1,1,6,Free cancellation,Low,Full Package
212,9,175.44444444444446,0.25,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.0,19535,750.0,38.0,1,1,0,0,4,7,1816.3,6.0,1165.9789113400377,2.5,1,3,7,Flight discount,High,Full Package
170,9,139.77777777777777,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,19547,738.0,49.0,1,1,0,0,3,6,2255.0,7.666666666666667,1310.476105567491,5.333333333333333,1,6,7,Early booking discount,High,Full Package
100,8,94.125,1.0,0.125,0.25,0.125,0.25,19542,743.0,39.0,1,0,1,0,2,2,888.0,6.0,2068.695010172499,3.0,1,6,6,Early booking discount,Low,Full Package
180,8,168.125,0.5,0.5,0.375,0.25,0.0,19537,748.0,44.0,1,0,0,0,4,8,900.0,4.75,1061.1061989233572,2.3333333333333335,1,3,0,Flight discount,Low,Full Package
179,8,164.875,0.0,0.125,0.125,0.0,0.0,19554,731.0,35.0,1,0,1,0,1,2,1008.0,11.0,2500.202613818152,6.0,1,4,6,Loyalty points multiplier,Low,Full Package
149,8,138.5,0.8,0.625,0.625,0.125,0.0,19558,726.0,53.0,1,0,0,0,5,10,2417.2,7.8,2578.1605172851155,1.6,1,3,0,Flight discount,Low,Full Package
85,8,78.625,0.0,0.0,0.0,0.25,0.375,19502,783.0,24.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
152,8,142.125,2.0,0.125,0.125,0.0,0.0,19554,730.0,25.0,1,0,1,1,1,1,2928.0,280.0,349.21862880209454,8.0,0,7,8,Free checked bag,Low,Full Package
84,8,78.375,0.5,0.25,0.25,0.125,0.25,19540,745.0,35.0,1,1,0,0,2,4,185.0,6.0,2342.429227426207,0.5,1,6,6,Early booking discount,Low,Full Package
80,8,74.375,1.0,0.25,0.125,0.0,0.125,19499,785.0,43.0,1,1,0,0,2,4,1190.0,6.0,2489.136953424155,7.0,1,5,4,Hotel room upgrade,Low,Full Package
74,8,68.75,0.0,0.0,0.0,0.375,0.0,19501,783.0,20.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
92,8,84.75,0.5,0.25,0.5,0.0,0.25,19536,748.0,39.0,1,0,0,0,4,4,3079.0,6.5,1821.8716207683121,4.25,1,6,6,Early booking discount,Low,Full Package
54,8,50.5,1.0,0.125,0.0,0.0,0.25,19536,749.0,51.0,1,1,1,0,1,2,0.0,6.0,2469.9276885356835,0.0,1,0,6,Free hotel meal,Low,Flight Only
95,8,89.0,0.0,0.25,0.375,0.0,0.375,19550,734.0,34.0,1,1,0,0,3,4,580.0,9.5,3539.9765643271744,2.6666666666666665,1,6,6,Early booking discount,Low,Full Package
118,8,109.125,1.6666666666666667,0.375,0.25,0.0,0.125,19538,747.0,46.0,1,1,1,0,3,5,2282.0,90.66666666666667,7971.898134238986,3.5,0,7,8,Free checked bag,Low,Full Package
117,8,110.0,0.0,0.5,0.5,0.25,0.125,19550,735.0,46.0,1,0,0,0,4,8,1211.7,7.5,1031.3480807004935,1.75,1,3,0,Flight discount,Low,Full Package
151,9,124.0,0.5,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.0,19557,728.0,48.0,1,0,1,0,4,8,767.7,8.25,2333.874264585595,1.75,1,3,7,Flight discount,High,Full Package
158,8,146.375,0.0,0.0,0.0,0.125,0.125,19540,745.0,25.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
102,8,94.125,1.0,0.125,0.125,0.0,0.125,19492,793.0,30.0,1,0,1,0,1,2,0.0,6.0,4483.897886331537,0.0,1,5,4,Hotel room upgrade,Low,Full Package
394,8,1079.5,0.25,0.5,0.75,0.25,0.375,19551,734.0,44.0,0,0,0,0,4,4,2329.25,8.0,1714.2378025330931,5.75,1,8,5,Exclusive travel deal email,Low,Full Package
180,10,134.0,0.75,0.4,0.4,0.0,0.1,19550,734.0,55.0,1,0,1,0,4,8,2434.0,6.5,1468.4240744228828,2.5,1,3,7,Flight discount,High,Full Package
139,8,128.25,1.3333333333333333,0.375,0.375,0.25,0.0,19531,754.0,55.0,1,0,1,0,3,6,442.4,5.333333333333333,2041.7032403113844,1.6666666666666667,1,6,6,Early booking discount,Low,Full Package
413,8,1099.25,0.5,0.5,0.5,0.375,0.25,19555,730.0,48.0,1,0,0,0,2,4,796.5,8.0,1926.1138251072448,2.5,1,8,5,Exclusive travel deal email,Low,Full Package
78,8,71.75,0.5,0.25,0.25,0.0,0.125,19552,733.0,49.0,0,1,1,0,2,4,712.0,6.5,2975.7073638562833,2.0,1,0,2,Free hotel meal,Low,Full Package
91,8,84.875,1.0,0.25,0.125,0.0,0.125,19550,734.0,44.0,1,0,0,0,2,4,504.0,11.5,1361.6559828009883,3.0,1,6,6,Early booking discount,Low,Full Package
112,9,92.22222222222223,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,19538,747.0,43.0,1,1,1,0,2,2,1258.0,7.0,3636.745251309031,4.5,1,0,7,Free hotel meal,Low,Full Package
65,8,61.0,0.0,0.0,0.125,0.0,0.375,19555,730.0,58.0,1,1,1,0,1,0,108.0,0.0,0.0,1.0,0,0,3,Free hotel meal,Low,Hotel Only
74,8,68.75,0.0,0.0,0.0,0.125,0.375,19541,744.0,43.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,1,0,3,Free hotel meal,Low,None
84,8,77.0,0.0,0.0,0.0,0.0,0.25,19550,735.0,49.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,1,0,3,Free hotel meal,Low,None
129,8,121.125,1.0,0.375,0.375,0.375,0.375,19532,752.0,55.0,1,0,0,1,3,6,1147.05,5.333333333333333,2344.9699740009996,2.0,1,1,6,Free cancellation,Low,Full Package
161,8,148.5,0.0,0.0,0.0,0.0,0.0,19511,774.0,20.0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
108,9,90.55555555555556,0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,19527,757.0,40.0,1,0,0,0,3,6,4732.0,11.333333333333334,579.3358433570352,4.0,1,6,7,Early booking discount,Low,Full Package
119,8,111.625,0.5,0.25,0.25,0.25,0.25,19507,778.0,43.0,1,1,1,0,2,4,1042.0,8.5,6350.387359245999,1.5,1,5,6,Hotel room upgrade,Low,Full Package
124,8,114.125,1.0,0.125,0.125,0.125,0.125,19538,747.0,30.0,1,0,0,0,1,2,193.0,4.0,538.0383728299295,1.0,1,4,3,Loyalty points multiplier,Low,Full Package
198,8,185.0,1.0,0.125,0.125,0.125,0.125,19502,782.0,35.0,1,0,1,0,1,2,2280.0,7.0,1762.411298221411,5.0,1,5,4,Hotel room upgrade,Low,Full Package
90,8,83.875,0.0,0.0,0.0,0.125,0.125,19548,737.0,19.0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
84,8,79.25,0.0,0.0,0.0,0.25,0.375,19516,768.0,24.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
241,8,225.375,0.25,0.5,0.5,0.125,0.125,19529,756.0,39.0,1,0,0,1,4,8,3900.5,4.5,1388.5614771062421,7.75,1,1,0,Free cancellation,Low,Full Package
101,9,83.44444444444444,0.0,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,19555,730.0,54.0,1,1,1,0,1,2,600.0,6.0,2180.6802248198715,3.0,1,0,7,Free hotel meal,Low,Full Package
85,8,79.0,1.0,0.25,0.25,0.0,0.5,19558,726.0,39.0,1,1,1,0,2,4,2426.0,117.5,7448.663933185191,6.0,0,7,8,Free checked bag,Low,Full Package
166,8,154.375,0.75,0.5,0.5,0.125,0.125,19533,751.0,56.0,0,1,0,1,4,8,2057.0,7.25,1152.6231539206283,1.75,1,1,2,Free cancellation,Low,Full Package
124,8,227.92479625,1.0,0.5,0.25,0.125,0.375,19566,719.0,63.0,1,1,0,1,2,4,372.0,6.0,505.36565951500006,3.0,1,1,6,Free cancellation,Low,Full Package
108,8,100.0,1.0,0.125,0.125,0.25,0.0,19540,744.0,50.0,1,0,0,0,1,2,0.0,6.0,1060.9488580245406,0.0,1,4,3,Loyalty points multiplier,Low,Full Package
146,8,136.375,0.5,0.5,0.5,0.125,0.125,19540,745.0,40.0,1,0,0,0,4,8,1429.2,6.0,1046.234522986651,2.5,1,3,0,Flight discount,Low,Full Package
129,8,120.75,0.8,0.625,0.625,0.0,0.25,19545,740.0,47.0,1,1,0,0,5,10,4196.0,6.4,2674.6303046825096,3.4,1,3,0,Flight discount,Low,Full Package
100,9,83.77777777777777,0.5,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,19545,740.0,43.0,1,1,1,1,2,4,778.0,5.5,642.1889247898121,1.0,1,1,7,Free cancellation,Low,Full Package
193,9,159.77777777777777,1.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,19544,741.0,55.0,1,0,0,0,3,2,808.0,5.0,1807.646503324766,5.0,1,6,7,Early booking discount,High,Full Package
156,8,146.5,1.0,0.125,0.25,0.375,0.125,19541,744.0,38.0,1,1,0,1,2,2,6632.0,9.0,491.13730445187457,10.0,1,1,1,Free cancellation,Low,Full Package
80,8,74.625,0.0,0.0,0.0,0.0,0.375,19513,771.0,80.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,Free hotel meal,Low,None
139,8,129.75,0.0,0.125,0.125,0.125,0.625,19502,783.0,35.0,1,1,0,0,1,2,280.0,12.0,4168.696742611619,1.0,1,0,4,Free hotel meal,Low,Full Package
291,8,984.75,1.0,0.25,0.125,0.375,0.125,19493,792.0,18.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,5,Exclusive travel deal email,Low,Full Package
116,8,106.5,1.0,0.25,0.25,0.25,0.125,19533,752.0,53.0,1,0,0,0,2,4,1044.5,8.0,1466.4828693083557,2.5,1,6,6,Early booking discount,Low,Full Package
109,8,102.125,0.0,0.125,0.25,0.125,0.375,19546,739.0,68.0,1,0,0,0,2,2,965.6,12.0,3644.743699764542,4.0,1,0,6,Free hotel meal,Low,Full Package
89,8,83.5,0.0,0.125,0.125,0.0,0.0,19496,788.0,48.0,1,1,1,0,1,2,801.0,3.0,662.3803435581267,3.0,1,0,3,Free hotel meal,Low,Full Package
115,8,105.875,1.0,0.25,0.25,0.125,0.0,19557,727.0,48.0,1,1,1,0,2,4,1986.0,7.0,2111.895214741864,8.5,1,6,6,Early booking discount,Low,Full Package
175,8,163.375,1.0,0.5,0.375,0.0,0.0,19554,731.0,38.0,1,0,0,1,4,8,1400.0,6.75,3067.0544021936525,1.3333333333333333,1,1,0,Free cancellation,Low,Full Package
235,8,621.655801375,1.0,0.375,0.375,0.25,0.5,19544,741.0,30.0,1,0,1,0,1,2,544.0,6.0,293.18110814727305,2.0,1,8,5,Exclusive travel deal email,Low,Full Package
102,8,96.25,2.0,0.125,0.125,0.0,0.25,19549,735.0,41.0,1,1,1,1,1,2,464.0,4.0,1508.1927070224401,8.0,1,1,6,Free cancellation,Low,Full Package
134,8,122.75,0.0,0.0,0.0,0.25,0.125,19557,727.0,26.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
173,8,163.0,1.0,0.25,0.25,0.0,0.125,19534,750.0,54.0,1,1,1,1,2,4,586.0,10.0,2989.7687282265288,2.0,1,1,6,Free cancellation,Low,Full Package
80,8,74.875,0.0,0.0,0.0,0.25,0.25,19536,749.0,24.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
93,8,87.25,0.0,0.375,0.25,0.125,0.0,19553,731.0,47.0,1,0,0,1,3,6,609.0,7.666666666666667,1915.2358719200722,2.5,1,1,6,Free cancellation,Low,Full Package
142,8,132.375,0.5,0.25,0.125,0.0,0.5,19521,764.0,38.0,1,1,0,0,3,4,1464.0,7.0,1533.561566295885,2.0,1,6,6,Early booking discount,Low,Full Package
92,9,76.11111111111111,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,19542,743.0,60.0,1,1,1,1,2,2,915.0,6.0,943.692233924196,5.0,1,0,7,Free hotel meal,Low,Full Package
354,8,1044.75,0.0,0.25,0.25,0.375,0.25,19532,753.0,58.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,8,5,Exclusive travel deal email,Low,Full Package
51,8,49.125,0.0,0.0,0.0,0.0,0.125,19544,741.0,43.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,Free hotel meal,Low,None
125,8,116.375,0.3333333333333333,0.375,0.5,0.25,0.125,19525,759.0,39.0,1,1,0,0,4,5,2163.35,6.333333333333333,2748.451139745543,2.5,1,6,6,Early booking discount,Low,Full Package
113,8,105.25,0.3333333333333333,0.375,0.375,0.25,0.25,19538,746.0,30.0,0,0,0,0,4,6,2095.7,9.666666666666666,2228.2698191480954,5.0,1,6,2,Early booking discount,Low,Full Package
80,8,74.75,1.0,0.125,0.125,0.0,0.25,19558,727.0,43.0,1,1,1,0,1,2,136.0,6.0,2960.365817427537,4.0,1,0,6,Free hotel meal,Low,Full Package
108,8,101.125,1.0,0.125,0.0,0.125,0.125,19529,755.0,41.0,1,0,1,0,1,2,0.0,6.0,1499.180946245023,0.0,1,4,3,Loyalty points multiplier,Low,Flight Only
87,8,80.25,1.0,0.125,0.125,0.0,0.125,19539,746.0,49.0,1,1,1,0,1,1,359.0,8.0,745.9558132008922,1.0,1,0,6,Free hotel meal,Low,Full Package
104,8,97.625,2.0,0.125,0.125,0.0,0.125,19547,738.0,42.0,1,0,1,0,2,2,8280.0,11.0,522.8820638959428,12.0,1,2,1,Hotel discount,Low,Full Package
163,8,151.875,1.2,0.625,0.625,0.375,0.125,19551,733.0,50.0,1,1,1,0,5,9,1449.0,7.8,2835.1508586229284,2.2,1,3,0,Flight discount,Low,Full Package
122,8,113.375,0.4,0.625,0.5,0.0,0.125,19525,760.0,40.0,1,0,0,0,5,10,2251.0,7.4,1493.5301345538423,2.25,1,3,0,Flight discount,Low,Full Package
160,8,148.125,0.5,0.5,0.5,0.0,0.125,19549,736.0,40.0,0,1,1,0,4,7,2865.0,6.75,3048.5856259169964,3.5,1,3,2,Flight discount,Low,Full Package
174,8,421.392714125,0.0,0.25,0.25,0.125,0.375,19530,754.0,18.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,Full Package
117,8,109.375,0.2,0.625,0.5,0.0,0.375,19535,750.0,51.0,1,0,0,0,5,10,578.0,6.2,1929.186619904975,1.5,1,3,0,Flight discount,Low,Full Package
119,8,109.375,0.0,0.25,0.5,0.25,0.0,19547,738.0,49.0,1,1,1,1,4,4,4142.0,4.5,1862.5376985417574,5.5,1,1,6,Free cancellation,Low,Full Package
115,8,106.5,0.25,0.5,0.375,0.25,0.0,19554,731.0,45.0,1,1,0,0,4,8,787.8,6.5,2750.9363542948627,1.6666666666666667,1,3,0,Flight discount,Low,Full Package
110,8,102.625,0.5,0.25,0.25,0.125,0.125,19547,738.0,26.0,1,0,0,0,2,4,962.0,5.5,2689.610838588849,2.0,1,6,6,Early booking discount,Low,Full Package
171,8,160.0,0.0,0.0,0.0,0.25,0.0,19531,753.0,70.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,Free hotel meal,Low,None
62,8,58.5,0.0,0.0,0.0,0.125,0.0,19544,740.0,57.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,1,0,3,Free hotel meal,Low,None
61,8,57.375,0.0,0.0,0.0,0.0,0.125,19510,774.0,19.0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
136,8,128.5,0.0,0.0,0.0,0.0,0.25,19553,731.0,58.0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
78,8,72.0,0.0,0.0,0.125,0.125,0.375,19540,744.0,69.0,1,0,0,0,1,0,2376.0,0.0,0.0,8.0,0,2,1,Hotel discount,Low,Hotel Only
124,8,116.0,0.0,0.125,0.125,0.125,0.25,19547,738.0,36.0,1,0,0,0,1,2,424.0,8.0,2241.8193434462764,4.0,1,4,3,Loyalty points multiplier,Low,Full Package
118,8,110.875,0.5,0.25,0.25,0.0,0.0,19539,746.0,40.0,1,0,0,0,2,4,1100.0,5.0,1463.4481505853369,1.5,1,6,6,Early booking discount,Low,Full Package
97,8,89.375,0.0,0.0,0.125,0.0,0.125,19498,787.0,33.0,1,1,1,0,1,0,2135.0,0.0,0.0,5.0,0,2,1,Hotel discount,Low,Hotel Only
